Query,Position,YouTube Videos,Other Videos
Soupes du soir,23,0.0,0.0
Soupes du soir,24,0.0,1.0
Soupes du soir,25,0.0,0.0
Soupes du soir,26,0.0,1.0
Soupes du soir,27,0.0,0.0
Soupes du soir,28,0.0,0.0
Soupes du soir,29,0.0,1.0
Soupes du soir,30,0.0,1.0
Soupes du soir,31,0.0,1.0
Soupes du soir,32,0.0,0.0
Soupes du soir,33,0.0,0.0
Soupes du soir,34,0.0,0.0
Soupes du soir,35,,
Soupes du soir,36,,
Soupes du soir,37,,
Soupes du soir,38,,
Soupes du soir,39,,
Soupes du soir,40,,
Soupes du soir,41,,
Soupes du soir,42,,
Soupes du soir,43,,
Soupes du soir,44,,
Petit-déjeuner à emporter,1,0.0,0.0
Petit-déjeuner à emporter,2,0.0,0.0
Petit-déjeuner à emporter,3,0.0,0.0
Petit-déjeuner à emporter,4,0.0,0.0
Petit-déjeuner à emporter,5,0.0,1.0
Petit-déjeuner à emporter,6,0.0,0.0
Petit-déjeuner à emporter,7,0.0,0.0
Petit-déjeuner à emporter,8,0.0,1.0
Petit-déjeuner à emporter,9,0.0,0.0
Petit-déjeuner à emporter,10,0.0,0.0
Petit-déjeuner à emporter,11,0.0,0.0
Petit-déjeuner à emporter,12,0.0,1.0
Petit-déjeuner à emporter,13,0.0,0.0
Petit-déjeuner à emporter,14,0.0,0.0
Petit-déjeuner à emporter,15,0.0,0.0
Petit-déjeuner à emporter,16,0.0,0.0
Petit-déjeuner à emporter,17,0.0,1.0
Petit-déjeuner à emporter,18,0.0,0.0
Petit-déjeuner à emporter,19,0.0,0.0
Petit-déjeuner à emporter,20,0.0,1.0
Petit-déjeuner à emporter,21,0.0,1.0
Petit-déjeuner à emporter,22,0.0,1.0
Petit-déjeuner à emporter,23,0.0,0.0
Petit-déjeuner à emporter,24,,
Petit-déjeuner à emporter,25,0.0,0.0
Petit-déjeuner à emporter,26,0.0,0.0
Petit-déjeuner à emporter,27,0.0,0.0
Petit-déjeuner à emporter,28,2.0,0.0
Petit-déjeuner à emporter,29,0.0,1.0
Petit-déjeuner à emporter,30,0.0,0.0
Petit-déjeuner à emporter,31,0.0,0.0
Petit-déjeuner à emporter,32,0.0,0.0
Petit-déjeuner à emporter,33,0.0,1.0
Petit-déjeuner à emporter,34,0.0,0.0
Petit-déjeuner à emporter,35,0.0,0.0
Petit-déjeuner à emporter,36,0.0,0.0
Petit-déjeuner à emporter,37,0.0,0.0
Petit-déjeuner à emporter,38,0.0,1.0
Petit-déjeuner à emporter,39,0.0,0.0
Petit-déjeuner à emporter,40,0.0,1.0
Petit-déjeuner à emporter,41,0.0,0.0
Petit-déjeuner à emporter,42,0.0,0.0
Petit-déjeuner à emporter,43,0.0,0.0
Petit-déjeuner à emporter,44,,
Petit-déjeuner à emporter,45,,
Petit-déjeuner à emporter,46,,
Petit-déjeuner à emporter,47,,
Petit-déjeuner à emporter,48,,
Petit-déjeuner à emporter,49,,
Boîtes à lunch saines,1,0.0,0.0
Boîtes à lunch saines,2,0.0,0.0
Boîtes à lunch saines,3,,
Boîtes à lunch saines,4,0.0,0.0
Boîtes à lunch saines,5,0.0,0.0
Boîtes à lunch saines,6,0.0,1.0
Boîtes à lunch saines,7,0.0,0.0
Boîtes à lunch saines,8,0.0,0.0
Boîtes à lunch saines,9,0.0,0.0
Boîtes à lunch saines,10,0.0,1.0
Boîtes à lunch saines,11,0.0,0.0
Boîtes à lunch saines,12,0.0,0.0
Boîtes à lunch saines,13,0.0,1.0
Boîtes à lunch saines,14,0.0,0.0
Boîtes à lunch saines,15,1.0,0.0
Boîtes à lunch saines,16,1.0,0.0
Boîtes à lunch saines,17,0.0,0.0
Boîtes à lunch saines,18,0.0,0.0
Boîtes à lunch saines,19,0.0,1.0
Boîtes à lunch saines,20,0.0,1.0
Boîtes à lunch saines,21,0.0,1.0
Boîtes à lunch saines,22,0.0,1.0
Boîtes à lunch saines,23,0.0,0.0
Boîtes à lunch saines,24,0.0,1.0
Boîtes à lunch saines,25,0.0,0.0
Boîtes à lunch saines,26,0.0,0.0
Boîtes à lunch saines,27,0.0,0.0
Boîtes à lunch saines,28,0.0,1.0
Boîtes à lunch saines,29,0.0,1.0
Boîtes à lunch saines,30,0.0,0.0
Boîtes à lunch saines,31,0.0,0.0
Boîtes à lunch saines,32,0.0,0.0
Boîtes à lunch saines,33,0.0,0.0
Boîtes à lunch saines,34,0.0,1.0
Boîtes à lunch saines,35,0.0,0.0
Boîtes à lunch saines,36,,
Boîtes à lunch saines,37,,
Boîtes à lunch saines,38,,
Boîtes à lunch saines,39,,
Boîtes à lunch saines,40,,
Boîtes à lunch saines,41,,
Boîtes à lunch saines,42,,
Boîtes à lunch saines,43,,
Boîtes à lunch saines,44,,
Boîtes à lunch saines,45,,
Boîtes à lunch saines,46,,
Boîtes à lunch saines,47,,
Boîtes à lunch saines,48,,
Boîtes à lunch saines,49,,
Recettes de dîner romantiques,1,0.0,0.0
Recettes de dîner romantiques,2,0.0,0.0
Recettes de dîner romantiques,3,0.0,0.0
Recettes de dîner romantiques,4,0.0,0.0
Recettes de dîner romantiques,5,0.0,1.0
Recettes de dîner romantiques,6,0.0,0.0
Recettes de dîner romantiques,7,0.0,0.0
Recettes de dîner romantiques,8,0.0,0.0
Recettes de dîner romantiques,9,0.0,0.0
Recettes de dîner romantiques,10,0.0,0.0
Recettes de dîner romantiques,11,0.0,0.0
Recettes de dîner romantiques,12,0.0,1.0
Recettes de dîner romantiques,13,0.0,0.0
Recettes de dîner romantiques,14,0.0,0.0
Recettes de dîner romantiques,15,0.0,1.0
Recettes de dîner romantiques,16,0.0,0.0
Recettes de dîner romantiques,17,0.0,1.0
Recettes de dîner romantiques,18,0.0,0.0
Recettes de dîner romantiques,19,0.0,0.0
Recettes de dîner romantiques,20,0.0,1.0
Recettes de dîner romantiques,21,0.0,1.0
Recettes de dîner romantiques,22,0.0,0.0
Recettes de dîner romantiques,23,0.0,0.0
Recettes de dîner romantiques,24,0.0,0.0
Recettes de dîner romantiques,25,0.0,0.0
Recettes de dîner romantiques,26,0.0,0.0
