Query,Position,YouTube Videos,Other Videos
Vente de rouges à lèvres,10,0.0,0.0
Vente de rouges à lèvres,11,0.0,0.0
Vente de rouges à lèvres,12,0.0,0.0
Vente de rouges à lèvres,13,0.0,0.0
Vente de rouges à lèvres,14,0.0,0.0
Vente de rouges à lèvres,15,0.0,0.0
Vente de rouges à lèvres,16,0.0,0.0
Vente de rouges à lèvres,17,0.0,0.0
Vente de rouges à lèvres,18,0.0,0.0
Vente de rouges à lèvres,19,0.0,1.0
Vente de rouges à lèvres,20,0.0,1.0
Vente de rouges à lèvres,21,0.0,1.0
Vente de rouges à lèvres,22,0.0,1.0
Vente de rouges à lèvres,23,0.0,1.0
Vente de rouges à lèvres,24,0.0,0.0
Vente de rouges à lèvres,25,0.0,0.0
Vente de rouges à lèvres,26,0.0,0.0
Vente de rouges à lèvres,27,0.0,0.0
Vente de rouges à lèvres,28,0.0,0.0
Vente de rouges à lèvres,29,0.0,0.0
Vente de rouges à lèvres,30,0.0,0.0
Vente de rouges à lèvres,31,0.0,1.0
Vente de rouges à lèvres,32,0.0,0.0
Vente de rouges à lèvres,33,0.0,0.0
Vente de rouges à lèvres,34,0.0,0.0
Vente de rouges à lèvres,35,0.0,0.0
Vente de rouges à lèvres,36,1.0,0.0
Vente de rouges à lèvres,37,0.0,0.0
Vente de rouges à lèvres,38,0.0,0.0
Vente de rouges à lèvres,39,0.0,0.0
Vente de rouges à lèvres,40,0.0,1.0
Vente de rouges à lèvres,41,0.0,1.0
Vente de rouges à lèvres,42,0.0,0.0
Vente de rouges à lèvres,43,0.0,0.0
Vente de rouges à lèvres,44,0.0,0.0
Vente de rouges à lèvres,45,0.0,0.0
Vente de rouges à lèvres,46,0.0,0.0
Vente de rouges à lèvres,47,0.0,0.0
Vente de rouges à lèvres,48,0.0,0.0
Vente de rouges à lèvres,49,0.0,0.0
Vente de rouges à lèvres,50,0.0,0.0
Types de fond de teint,1,0.0,0.0
Types de fond de teint,2,0.0,0.0
Types de fond de teint,3,0.0,0.0
Types de fond de teint,4,0.0,0.0
Types de fond de teint,5,0.0,0.0
Types de fond de teint,6,1.0,0.0
Types de fond de teint,7,0.0,1.0
Types de fond de teint,8,0.0,1.0
Types de fond de teint,9,0.0,1.0
Types de fond de teint,10,0.0,0.0
Types de fond de teint,11,0.0,0.0
Types de fond de teint,12,0.0,0.0
Types de fond de teint,13,0.0,1.0
Types de fond de teint,14,0.0,0.0
Types de fond de teint,15,0.0,1.0
Types de fond de teint,16,0.0,1.0
Types de fond de teint,17,0.0,0.0
Types de fond de teint,18,0.0,0.0
Types de fond de teint,19,0.0,0.0
Types de fond de teint,20,0.0,0.0
Types de fond de teint,21,0.0,0.0
Types de fond de teint,22,0.0,1.0
Types de fond de teint,23,0.0,0.0
Types de fond de teint,24,0.0,0.0
Types de fond de teint,25,0.0,0.0
Types de fond de teint,26,0.0,0.0
Types de fond de teint,27,0.0,1.0
Types de fond de teint,28,0.0,0.0
Types de fond de teint,29,0.0,0.0
Types de fond de teint,30,0.0,1.0
Types de fond de teint,31,0.0,0.0
Types de fond de teint,32,1.0,0.0
Types de fond de teint,33,0.0,0.0
Types de fond de teint,34,0.0,0.0
Types de fond de teint,35,0.0,0.0
Types de fond de teint,36,0.0,0.0
Types de fond de teint,37,0.0,0.0
Types de fond de teint,38,0.0,0.0
Types de fond de teint,39,0.0,1.0
Types de fond de teint,40,0.0,0.0
Types de fond de teint,41,0.0,0.0
Types de fond de teint,42,0.0,0.0
Types de fond de teint,43,0.0,0.0
